Year,Postal code,Rooms,Rent per m2,Rental apartment count,Sales price per m2,Sold apartments count,Postal code name,Municipality,Municipality name,Municipality group,Municipality group name,Region,Region name,Area,Area name
2011,37800,3,,,1162.0,20.0,Toijala keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2012,37800,1,,,1095.0,15.0,Toijala keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2012,37800,2,,,1250.0,53.0,Toijala keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2012,37800,3,,,1159.0,22.0,Toijala keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2013,37800,1,,,1199.0,17.0,Toijala keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2013,37800,2,,,1160.0,36.0,Toijala keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2013,37800,3,,,1097.0,27.0,Toijala keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2014,37800,1,,,1332.0,16.0,Toijala keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2014,37800,2,,,1278.0,35.0,Toijala keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2014,37800,3,,,1184.0,18.0,Toijala keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2015,37800,3,,,1229.0,22.0,Toijala keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2016,37800,3,,,1142.0,21.0,Toijala keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2017,37800,3,,,1171.0,22.0,Toijala keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2018,37800,3,,,981.0,23.0,Toijala keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2019,37800,3,,,1083.0,31.0,Toijala keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2015,37830,1,12.34,22.0,941.0,7.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2016,37830,1,12.283333333333333,65.0,,,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2016,37830,2,9.53,20.0,905.0,7.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2017,37830,1,12.256666666666668,69.0,1127.0,7.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2018,37830,1,12.44,20.0,1030.0,7.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2020,37830,1,12.540000000000001,82.0,875.0,9.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2020,37830,2,10.31,74.0,,,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2021,37830,1,12.715,96.0,,,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2021,37830,2,10.765,115.0,807.0,11.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2022,37830,1,12.6825,117.0,909.0,6.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2022,37830,2,10.235,107.0,867.0,14.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2023,37830,1,13.71,45.0,,,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2023,37830,2,10.565,54.0,,,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2009,37830,2,,,911.0,10.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2009,37830,3,,,835.0,11.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2010,37830,1,,,1085.0,8.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2010,37830,2,,,984.0,10.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2010,37830,3,,,855.0,11.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2011,37830,1,,,941.0,10.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2011,37830,2,,,922.0,10.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2012,37830,1,,,1133.0,10.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2012,37830,2,,,1026.0,10.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2012,37830,3,,,933.0,6.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2013,37830,1,,,987.0,10.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2013,37830,2,,,999.0,14.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2014,37830,1,,,1056.0,6.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2014,37830,2,,,997.0,9.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2014,37830,3,,,904.0,8.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2015,37830,2,,,896.0,12.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2015,37830,3,,,863.0,9.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2017,37830,2,,,928.0,8.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2018,37830,2,,,800.0,12.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2019,37830,2,,,784.0,6.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2019,37830,3,,,738.0,6.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2021,37830,3,,,696.0,10.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2022,37830,3,,,654.0,7.0,Viiala Keskus,20,Akaa,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2015,38200,1,11.93,277.0,1572.0,11.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2015,38200,2,9.7575,269.0,1733.0,45.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2015,38200,3,9.61,70.0,1742.0,17.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2016,38200,1,12.3925,312.0,1772.0,11.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2016,38200,2,9.809999999999999,302.0,1654.0,32.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2016,38200,3,9.69,106.0,1753.0,20.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2017,38200,1,12.4525,312.0,1825.0,16.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2017,38200,2,10.035,308.0,1721.0,33.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2017,38200,3,9.7425,100.0,1323.0,15.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2018,38200,1,12.6025,314.0,1282.0,14.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2018,38200,2,10.04,303.0,1667.0,40.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2018,38200,3,9.567499999999999,98.0,1349.0,17.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2019,38200,1,12.635,278.0,1418.0,17.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2019,38200,2,10.005,315.0,1553.0,27.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2019,38200,3,9.4075,98.0,2200.0,17.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2020,38200,1,12.790000000000001,316.0,1500.0,17.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2020,38200,2,10.3475,370.0,1777.0,32.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2020,38200,3,9.71,121.0,1403.0,28.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2021,38200,1,13.0175,302.0,1558.0,23.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2021,38200,2,10.5225,344.0,1559.0,39.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2021,38200,3,9.5175,108.0,1747.0,35.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2022,38200,1,13.005,307.0,1377.0,13.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2022,38200,2,10.6525,313.0,1534.0,38.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2022,38200,3,9.625,95.0,1437.0,18.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2023,38200,1,13.185,160.0,,,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2023,38200,2,10.475,153.0,,,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2023,38200,3,9.559999999999999,48.0,,,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2009,38200,1,,,1864.0,10.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2009,38200,2,,,1399.0,27.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2009,38200,3,,,1579.0,18.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2010,38200,1,,,1407.0,18.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2010,38200,2,,,1430.0,29.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2010,38200,3,,,1561.0,20.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2011,38200,1,,,1518.0,14.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2011,38200,2,,,1495.0,28.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2011,38200,3,,,1446.0,15.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2012,38200,1,,,1778.0,15.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2012,38200,2,,,1564.0,31.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2012,38200,3,,,1503.0,28.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2013,38200,1,,,1779.0,20.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2013,38200,2,,,1746.0,35.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2013,38200,3,,,1702.0,21.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2014,38200,1,,,1563.0,17.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2014,38200,2,,,1770.0,29.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2014,38200,3,,,1320.0,11.0,Vammala Keskus,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2015,38210,2,8.815000000000001,90.0,1069.0,6.0,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2016,38210,2,9.135,90.0,,,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2017,38210,1,11.743333333333332,66.0,,,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2017,38210,2,9.105,93.0,,,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2018,38210,1,11.3,92.0,,,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2018,38210,2,9.274999999999999,94.0,1143.0,15.0,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2019,38210,1,11.469999999999999,86.0,,,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2019,38210,2,9.256666666666668,66.0,859.0,9.0,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2020,38210,1,11.98,118.0,,,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2020,38210,2,9.6775,124.0,991.0,11.0,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2021,38210,1,12.0075,123.0,898.0,7.0,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2021,38210,2,9.4025,109.0,990.0,16.0,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2022,38210,1,11.95,122.0,,,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2022,38210,2,9.375,115.0,885.0,14.0,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2023,38210,1,11.865,60.0,,,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2023,38210,2,9.485,53.0,,,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2009,38210,2,,,851.0,14.0,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2009,38210,3,,,902.0,9.0,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2010,38210,2,,,1060.0,13.0,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2011,38210,1,,,1097.0,8.0,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2011,38210,2,,,965.0,13.0,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2011,38210,3,,,1141.0,12.0,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2012,38210,2,,,1011.0,19.0,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2013,38210,1,,,1129.0,7.0,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2013,38210,2,,,1056.0,12.0,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2013,38210,3,,,951.0,6.0,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2014,38210,2,,,1337.0,9.0,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2014,38210,3,,,1052.0,7.0,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2016,38210,3,,,1185.0,8.0,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2022,38210,3,,,770.0,7.0,Vammala Asemanseutu,790,Sastamala,2,Taajaan asutut kunnat,6,Pirkanmaa,3,Länsi-Suomi
2015,38700,1,10.8925,197.0,1222.0,6.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2015,38700,2,8.825,101.0,1541.0,12.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2015,38700,3,7.99,41.0,1661.0,8.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2016,38700,1,10.969999999999999,196.0,,,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2016,38700,2,8.837499999999999,131.0,1261.0,10.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2017,38700,1,11.165000000000001,223.0,1249.0,11.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2017,38700,2,8.69,161.0,1145.0,11.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2017,38700,3,7.97,22.0,,,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2018,38700,1,11.2925,203.0,,,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2018,38700,2,8.795,174.0,1184.0,9.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2018,38700,3,8.0,42.0,,,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2019,38700,1,11.3325,198.0,,,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2019,38700,2,8.924999999999999,159.0,1548.0,8.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2019,38700,3,8.13,67.0,883.0,6.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2020,38700,1,11.5725,203.0,1231.0,6.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2020,38700,2,8.842500000000001,218.0,996.0,13.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2020,38700,3,7.8975,92.0,1082.0,6.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2021,38700,1,11.6425,197.0,,,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2021,38700,2,9.057500000000001,214.0,941.0,8.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2021,38700,3,7.965,91.0,,,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2022,38700,1,11.295,192.0,1590.0,6.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2022,38700,2,8.8975,206.0,1440.0,11.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2022,38700,3,8.25,41.0,811.0,6.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2023,38700,1,11.17,91.0,,,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2023,38700,2,9.370000000000001,86.0,,,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2023,38700,3,8.504999999999999,48.0,,,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2009,38700,1,,,1274.0,7.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2009,38700,2,,,1056.0,9.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2010,38700,1,,,1255.0,10.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2010,38700,2,,,1103.0,14.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2010,38700,3,,,1168.0,12.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2011,38700,2,,,1415.0,15.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2012,38700,2,,,1256.0,13.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2012,38700,3,,,1380.0,10.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2013,38700,2,,,1321.0,22.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2014,38700,2,,,1320.0,13.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2014,38700,3,,,1193.0,12.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2016,38700,3,,,1147.0,10.0,Kankaanpää Keskus,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2015,38710,1,10.33,47.0,,,Myllymäki,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2015,38710,2,8.16,43.0,,,Myllymäki,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2016,38710,1,10.495,105.0,,,Myllymäki,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2016,38710,2,8.083333333333334,70.0,,,Myllymäki,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2017,38710,1,10.71,42.0,,,Myllymäki,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2017,38710,2,8.18,81.0,798.0,6.0,Myllymäki,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2018,38710,1,10.89,43.0,,,Myllymäki,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2018,38710,2,8.3025,108.0,,,Myllymäki,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2019,38710,1,10.93,21.0,,,Myllymäki,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2019,38710,2,8.39,23.0,,,Myllymäki,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2020,38710,1,10.695,48.0,,,Myllymäki,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2020,38710,2,8.127500000000001,90.0,,,Myllymäki,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2021,38710,1,10.79,46.0,,,Myllymäki,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2021,38710,2,8.3325,86.0,582.0,10.0,Myllymäki,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2022,38710,1,10.807500000000001,105.0,,,Myllymäki,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2022,38710,2,8.342500000000001,99.0,618.0,15.0,Myllymäki,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2023,38710,1,10.94,20.0,,,Myllymäki,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
2023,38710,2,8.309999999999999,45.0,,,Myllymäki,214,Kankaanpää,2,Taajaan asutut kunnat,4,Satakunta,3,Länsi-Suomi
