Municipality name,Year,Total population,0 - 14,15 - 24,25 - 44,45 - 64,65 - 74,75 -
Taivalkoski,2035,3192,345,232,513,709,576,817
Taivalkoski,2036,3162,341,226,508,707,552,828
Taivalkoski,2037,3131,337,221,502,708,517,846
Taivalkoski,2038,3101,334,216,497,712,496,846
Taivalkoski,2039,3073,331,212,491,711,481,847
Taivalkoski,2040,3043,329,207,490,706,463,848
Taivassalo,2021,1668,221,99,312,470,297,269
Taivassalo,2022,1673,225,98,309,463,300,278
Taivassalo,2023,1679,222,100,314,458,294,291
Taivassalo,2024,1682,216,106,311,458,299,292
Taivassalo,2025,1685,214,108,310,456,302,295
Taivassalo,2026,1688,212,109,307,453,301,306
Taivassalo,2027,1693,206,114,306,451,302,314
Taivassalo,2028,1695,201,115,299,452,306,322
Taivassalo,2029,1696,194,119,300,450,299,334
Taivassalo,2030,1698,196,114,296,453,295,344
Taivassalo,2031,1698,194,111,295,453,297,348
Taivassalo,2032,1700,191,110,295,455,288,361
Taivassalo,2033,1700,191,106,292,460,285,366
Taivassalo,2034,1700,191,102,292,463,280,372
Taivassalo,2035,1703,188,102,289,470,276,378
Taivassalo,2036,1705,186,102,288,476,267,386
Taivassalo,2037,1706,185,100,287,480,263,391
Taivassalo,2038,1706,184,99,287,486,252,398
Taivassalo,2039,1707,182,98,286,494,246,401
Taivassalo,2040,1707,182,96,285,497,244,403
Tammela,2021,5960,839,570,1072,1776,951,752
Tammela,2022,5902,813,550,1057,1744,944,794
Tammela,2023,5848,796,530,1045,1726,925,826
Tammela,2024,5795,746,541,1031,1675,940,862
Tammela,2025,5744,721,526,1028,1636,934,899
Tammela,2026,5695,698,513,1012,1583,961,928
Tammela,2027,5648,693,485,1002,1547,963,958
Tammela,2028,5606,674,473,990,1525,959,985
Tammela,2029,5562,661,456,981,1498,949,1017
Tammela,2030,5524,656,435,963,1495,938,1037
Tammela,2031,5491,642,425,959,1472,921,1072
Tammela,2032,5457,635,413,960,1450,900,1099
Tammela,2033,5427,625,405,957,1415,916,1109
Tammela,2034,5398,624,387,953,1387,897,1150
Tammela,2035,5369,618,379,943,1358,902,1169
Tammela,2036,5341,612,370,933,1343,873,1210
Tammela,2037,5311,608,361,925,1340,847,1230
Tammela,2038,5284,602,355,920,1338,827,1242
Tammela,2039,5255,598,347,916,1329,813,1252
Tammela,2040,5225,594,341,907,1325,806,1252
Tampere,2021,244694,32338,35320,78521,51308,25034,22173
Tampere,2022,247918,32529,35592,80122,51561,24734,23380
Tampere,2023,250958,32628,36044,81350,52066,24377,24493
Tampere,2024,253843,32765,36402,82471,52450,24290,25465
Tampere,2025,256586,32779,36879,83368,52926,24278,26356
Tampere,2026,259191,32829,37348,84044,53457,24299,27214
Tampere,2027,261677,32688,38089,84335,54211,24405,27949
Tampere,2028,264062,32659,38586,84593,55013,24562,28649
Tampere,2029,266346,32673,38868,85003,55802,24653,29347
Tampere,2030,268502,32672,39126,85387,56566,24738,30013
Tampere,2031,270503,32752,39117,85963,57147,24846,30678
Tampere,2032,272349,32932,38918,86461,57792,24948,31298
Tampere,2033,274036,33142,38552,86766,58748,25067,31761
Tampere,2034,275545,33431,37941,87091,59838,24927,32317
Tampere,2035,276859,33678,37215,87395,60954,24768,32849
Tampere,2036,277968,33761,36610,87554,62145,24527,33371
Tampere,2037,278872,33824,35829,87674,63423,24278,33844
Tampere,2038,279600,33869,35125,87646,64740,23899,34321
Tampere,2039,280200,33897,34453,87520,65758,23839,34733
Tampere,2040,280742,33910,33930,87296,66612,23888,35106
Tervo,2021,1480,138,81,224,433,344,260
Tervo,2022,1462,142,71,224,414,348,263
Tervo,2023,1447,143,67,221,393,348,275
Tervo,2024,1434,146,62,217,373,359,277
Tervo,2025,1422,145,62,212,361,352,290
Tervo,2026,1412,138,67,209,351,342,305
Tervo,2027,1402,129,76,202,336,340,319
Tervo,2028,1391,127,77,199,339,316,333
Tervo,2029,1380,126,75,194,329,311,345
Tervo,2030,1368,120,78,187,333,304,346
Tervo,2031,1355,115,78,186,327,289,360
Tervo,2032,1343,114,74,183,326,279,367
Tervo,2033,1334,111,75,177,326,266,379
Tervo,2034,1322,112,69,177,324,251,389
Tervo,2035,1310,108,68,176,325,239,394
Tervo,2036,1300,106,67,174,328,226,399
Tervo,2037,1289,104,66,171,330,211,407
Tervo,2038,1279,103,64,170,331,210,401
Tervo,2039,1270,102,63,168,333,198,406
Tervo,2040,1259,100,63,166,330,201,399
Tervola,2021,2869,442,247,498,802,446,434
Tervola,2022,2817,428,241,486,780,438,444
Tervola,2023,2765,415,236,477,752,442,443
Tervola,2024,2718,398,235,468,722,454,441
Tervola,2025,2676,387,232,462,702,452,441
Tervola,2026,2637,375,232,448,683,459,440
Tervola,2027,2598,366,227,442,653,468,442
Tervola,2028,2561,350,229,426,643,472,441
Tervola,2029,2528,339,227,416,631,469,446
Tervola,2030,2495,324,230,409,612,471,449
Tervola,2031,2466,318,224,405,609,446,464
Tervola,2032,2435,315,213,404,594,439,470
Tervola,2033,2407,307,209,396,593,426,476
Tervola,2034,2379,307,197,392,586,412,485
Tervola,2035,2355,306,187,388,585,400,489
Tervola,2036,2333,302,182,382,583,386,498
Tervola,2037,2312,300,176,378,590,359,509
Tervola,2038,2291,297,172,374,593,341,514
Tervola,2039,2274,294,169,371,597,325,518
Tervola,2040,2255,292,165,369,596,310,523
Teuva,2021,4893,693,408,783,1291,877,841
Teuva,2022,4796,678,391,766,1258,858,845
Teuva,2023,4712,654,388,754,1223,821,872
Teuva,2024,4632,630,388,725,1204,797,888
Teuva,2025,4554,611,384,705,1170,770,914
Teuva,2026,4479,585,387,683,1148,754,922
Teuva,2027,4407,563,385,673,1102,751,933
Teuva,2028,4334,543,381,648,1077,740,945
Teuva,2029,4266,516,383,635,1050,728,954
Teuva,2030,4200,505,370,619,1025,705,976
Teuva,2031,4135,484,369,608,1011,674,989
Teuva,2032,4075,479,351,597,988,674,986
Teuva,2033,4013,469,338,589,979,659,979
Teuva,2034,3954,464,322,582,956,653,977
Teuva,2035,3899,461,306,567,958,628,979
Teuva,2036,3847,454,295,564,939,620,975
Teuva,2037,3798,448,286,560,945,576,983
Teuva,2038,3751,442,279,556,936,554,984
Teuva,2039,3704,437,272,553,923,539,980
Teuva,2040,3660,433,266,549,919,514,979
Tohmajärvi,2021,4212,535,265,678,1285,820,629
Tohmajärvi,2022,4131,532,235,667,1225,827,645
Tohmajärvi,2023,4064,515,228,648,1202,815,656
Tohmajärvi,2024,3998,498,223,635,1164,796,682
Tohmajärvi,2025,3939,478,226,626,1129,785,695
Tohmajärvi,2026,3883,466,222,611,1095,779,710
Tohmajärvi,2027,3829,450,223,606,1049,773,728
Tohmajärvi,2028,3777,433,226,572,1039,765,742
Tohmajärvi,2029,3726,415,228,566,1010,747,760
Tohmajärvi,2030,3676,400,227,557,1000,717,775
Tohmajärvi,2031,3627,385,227,548,982,699,786
Tohmajärvi,2032,3580,380,216,539,966,672,807
Tohmajärvi,2033,3535,375,206,534,953,659,808
Tohmajärvi,2034,3491,369,198,531,938,640,815
Tohmajärvi,2035,3450,366,188,525,936,617,818
Tohmajärvi,2036,3413,361,181,524,926,596,825
Tohmajärvi,2037,3375,358,175,516,929,564,833
Tohmajärvi,2038,3342,354,171,513,924,543,837
Tohmajärvi,2039,3311,351,167,507,918,530,838
Tohmajärvi,2040,3280,349,163,503,911,528,826
Toholampi,2021,2897,523,275,497,760,438,404
Toholampi,2022,2829,485,282,474,736,423,429
Toholampi,2023,2763,456,283,452,721,413,438
Toholampi,2024,2699,430,278,433,696,407,455
Toholampi,2025,2637,399,279,414,679,410,456
Toholampi,2026,2579,373,277,405,657,413,454
Toholampi,2027,2524,358,262,393,642,406,463
Toholampi,2028,2471,330,264,384,624,400,469
Toholampi,2029,2421,312,257,375,612,391,474
Toholampi,2030,2371,301,242,370,593,384,481
Toholampi,2031,2325,288,233,360,577,378,489
Toholampi,2032,2280,278,221,356,561,367,497
Toholampi,2033,2239,270,209,351,547,366,496
Toholampi,2034,2200,268,193,347,540,348,504
Toholampi,2035,2165,263,183,337,534,340,508
Toholampi,2036,2131,258,175,335,532,324,507
Toholampi,2037,2099,254,168,331,529,310,507
Toholampi,2038,2070,251,161,328,530,293,507
Toholampi,2039,2041,248,155,326,522,287,503
Toholampi,2040,2014,246,150,323,513,279,503
Toivakka,2021,2400,438,170,445,656,390,301
Toivakka,2022,2398,436,165,450,639,388,320
Toivakka,2023,2394,429,166,451,622,367,359
Toivakka,2024,2390,409,178,443,623,366,371
Toivakka,2025,2383,389,191,440,628,355,380
Toivakka,2026,2377,368,204,438,623,354,390
Toivakka,2027,2368,355,205,436,619,348,405
Toivakka,2028,2355,342,204,430,620,351,408
Toivakka,2029,2340,333,196,420,623,350,418
Toivakka,2030,2325,325,187,414,635,332,432
Toivakka,2031,2313,319,178,413,632,330,441
Toivakka,2032,2301,318,167,414,631,320,451
Toivakka,2033,2292,312,162,414,628,315,461
Toivakka,2034,2283,309,155,411,634,307,467
Toivakka,2035,2275,305,151,406,641,308,464
Toivakka,2036,2270,302,148,402,643,307,468
Toivakka,2037,2264,300,144,397,649,302,472
Toivakka,2038,2258,296,143,396,658,291,474
Toivakka,2039,2253,294,140,396,656,290,477
Toivakka,2040,2248,293,137,395,652,301,470
Tornio,2021,21335,3556,2323,4788,5321,3205,2142
Tornio,2022,21183,3481,2302,4700,5231,3135,2334
Tornio,2023,21033,3402,2278,4623,5192,3055,2483
Tornio,2024,20888,3305,2284,4542,5151,3003,2603
Tornio,2025,20748,3201,2302,4480,5077,2952,2736
Tornio,2026,20612,3093,2331,4410,5002,2910,2866
Tornio,2027,20476,3017,2323,4342,4923,2864,3007
Tornio,2028,20340,2938,2309,4277,4868,2804,3144
Tornio,2029,20203,2890,2266,4214,4863,2723,3247
Tornio,2030,20066,2827,2235,4175,4839,2649,3341
Tornio,2031,19932,2775,2194,4139,4808,2567,3449
Tornio,2032,19797,2737,2141,4118,4771,2499,3531
Tornio,2033,19669,2705,2088,4106,4738,2461,3571
Tornio,2034,19543,2678,2030,4079,4730,2421,3605
Tornio,2035,19417,2658,1964,4048,4723,2375,3649
Tornio,2036,19291,2631,1911,4005,4719,2332,3693
Tornio,2037,19163,2606,1865,3971,4740,2241,3740
Tornio,2038,19037,2583,1823,3939,4748,2174,3770
Tornio,2039,18912,2563,1788,3910,4739,2157,3755
Tornio,2040,18786,2545,1755,3881,4697,2172,3736
Turku,2021,196094,24585,28767,59881,41594,21577,19690
Turku,2022,197464,24663,28666,60598,41810,21024,20703
Turku,2023,198764,24670,28880,61015,42081,20505,21613
Turku,2024,200019,24664,28984,61546,42252,20217,22356
Turku,2025,201244,24580,29157,62026,42382,20083,23016
Turku,2026,202440,24561,29466,62152,42716,19972,23573
Turku,2027,203605,24505,29847,62137,43114,19781,24221
Turku,2028,204743,24458,30148,62161,43444,19781,24751
Turku,2029,205853,24355,30398,62273,43801,19779,25247
Turku,2030,206909,24235,30705,62368,44024,19926,25651
Turku,2031,207878,24210,30753,62630,44245,19902,26138
Turku,2032,208751,24235,30699,62921,44416,20015,26465
Turku,2033,209523,24306,30462,63044,44874,20123,26714
