"Alue";"Vuosi";"Yhteensä Keskiväkiluku";"0 - 14 Keskiväkiluku";"15 - 24 Keskiväkiluku";"25 - 44 Keskiväkiluku";"45 - 64 Keskiväkiluku";"65 - 74 Keskiväkiluku";"75 - Keskiväkiluku"
"Uusikaupunki";"2016";15457.0;2152.0;1488.5;3163.0;4510.0;2434.0;1709.5
"Uusikaupunki";"2017";15578.0;2162.0;1470.5;3280.5;4435.0;2483.0;1747.0
"Uusikaupunki";"2018";15726.0;2157.5;1447.0;3479.5;4344.5;2512.5;1785.0
"Uusikaupunki";"2019";15611.0;2106.5;1351.5;3529.5;4239.0;2546.5;1838.0
"Uusikaupunki";"2020";15450.0;2056.5;1301.5;3472.5;4147.5;2562.0;1910.0
"Uusikaupunki";"2021";15420.5;2036.0;1277.0;3480.5;4087.5;2526.0;2013.5
"Uusikaupunki";"2022";15277.5;1993.5;1232.5;3429.5;4028.0;2458.5;2135.5
"Vaala";"1981";4843.0;902.0;929.0;1186.0;1223.5;400.5;202.0
"Vaala";"1982";4794.5;888.5;884.0;1206.0;1203.5;397.0;215.5
"Vaala";"1983";4739.0;879.5;831.5;1215.0;1201.0;390.0;222.0
"Vaala";"1984";4731.0;888.0;800.5;1238.0;1194.5;383.0;227.0
"Vaala";"1985";4700.0;891.0;758.5;1264.5;1172.5;383.5;230.0
"Vaala";"1986";4658.5;901.5;687.0;1286.0;1158.0;390.0;236.0
"Vaala";"1987";4638.5;911.0;640.5;1292.5;1151.0;397.0;246.5
"Vaala";"1988";4584.0;902.5;607.5;1282.0;1129.0;410.5;252.5
"Vaala";"1989";4528.0;909.0;566.5;1271.5;1093.0;433.0;255.0
"Vaala";"1990";4506.5;916.5;548.0;1266.5;1065.5;442.0;268.0
"Vaala";"1991";4498.5;906.0;543.0;1245.0;1076.0;444.5;284.0
"Vaala";"1992";4498.0;904.5;541.0;1218.5;1087.5;460.5;286.0
"Vaala";"1993";4500.5;907.5;544.5;1197.5;1091.0;473.0;287.0
"Vaala";"1994";4484.0;905.0;527.5;1167.5;1107.0;483.5;293.5
"Vaala";"1995";4442.0;898.0;497.5;1134.0;1118.0;485.5;309.0
"Vaala";"1996";4385.5;879.0;476.5;1093.5;1117.0;489.5;330.0
"Vaala";"1997";4336.5;856.0;476.5;1049.0;1111.0;502.0;342.0
"Vaala";"1998";4275.0;820.5;490.5;1008.0;1106.0;508.0;342.0
"Vaala";"1999";4183.0;784.0;486.5;953.5;1112.5;497.5;349.0
"Vaala";"2000";4089.5;766.0;457.5;899.0;1110.5;495.5;361.0
"Vaala";"2001";4008.5;748.0;424.0;860.0;1117.5;495.5;363.5
"Vaala";"2002";3935.0;732.0;406.0;816.5;1132.5;479.0;369.0
"Vaala";"2003";3861.5;703.5;398.5;771.0;1136.5;472.5;379.5
"Vaala";"2004";3790.0;657.0;392.0;740.0;1145.0;465.0;391.0
"Vaala";"2005";3734.5;622.0;396.5;691.5;1164.5;451.5;408.5
"Vaala";"2006";3665.0;602.5;384.5;634.0;1173.5;451.5;419.0
"Vaala";"2007";3586.5;582.5;362.5;600.5;1165.5;451.5;424.0
"Vaala";"2008";3515.5;555.0;345.5;576.0;1164.5;450.0;424.5
"Vaala";"2009";3435.0;520.0;327.0;547.0;1168.0;447.0;426.0
"Vaala";"2010";3385.0;491.0;325.0;525.0;1165.5;436.5;442.0
"Vaala";"2011";3342.0;475.0;322.0;506.0;1148.0;447.0;444.0
"Vaala";"2012";3282.0;457.5;312.0;476.0;1129.5;465.5;441.5
"Vaala";"2013";3221.5;436.5;301.5;446.0;1110.5;477.0;450.0
"Vaala";"2014";3166.0;416.5;289.5;427.5;1078.5;496.5;457.5
"Vaala";"2015";3106.5;400.0;274.0;412.0;1045.0;517.5;458.0
"Vaala";"2016";3057.0;393.5;268.5;395.5;1013.0;522.5;464.0
"Vaala";"2017";2990.5;373.5;263.5;383.5;978.0;525.5;466.5
"Vaala";"2018";2905.0;351.5;244.5;371.5;936.5;536.0;465.0
"Vaala";"2019";2830.5;342.0;220.0;365.5;887.5;553.0;462.5
"Vaala";"2020";2764.5;320.0;208.0;366.0;848.0;567.5;455.0
"Vaala";"2021";2705.0;297.5;199.0;368.5;815.5;560.5;464.0
"Vaala";"2022";2649.5;285.0;180.5;375.0;781.0;555.0;473.0
"Vaasa";"1981";58463.5;12250.0;8963.5;18111.0;12028.0;4624.5;2486.5
"Vaasa";"1982";58804.5;12175.0;8973.0;18302.5;12125.5;4591.5;2637.0
"Vaasa";"1983";59074.0;12095.5;8975.0;18395.5;12238.5;4594.0;2775.5
"Vaasa";"1984";59259.5;11982.0;8976.0;18460.0;12353.5;4554.5;2933.5
"Vaasa";"1985";59329.0;11806.5;8963.5;18564.5;12424.5;4475.5;3094.5
"Vaasa";"1986";59218.0;11587.0;8902.5;18530.5;12522.5;4470.5;3205.0
"Vaasa";"1987";58886.5;11393.0;8654.5;18454.5;12603.5;4479.5;3301.5
"Vaasa";"1988";58475.5;11219.5;8357.5;18395.0;12585.0;4499.5;3419.0
"Vaasa";"1989";58308.0;11121.5;8178.5;18314.5;12624.0;4533.0;3536.5
"Vaasa";"1990";58333.0;11076.0;8095.0;18204.5;12794.0;4541.0;3622.5
"Vaasa";"1991";58578.5;11039.0;8095.0;18039.0;13109.5;4596.0;3700.0
"Vaasa";"1992";58977.0;11011.5;8125.5;17973.0;13425.0;4666.0;3776.0
"Vaasa";"1993";59445.0;10993.5;8215.5;17961.5;13716.5;4718.0;3840.0
"Vaasa";"1994";59862.5;10972.0;8315.5;17890.5;14000.5;4809.0;3875.0
"Vaasa";"1995";60212.5;10917.5;8457.0;17736.0;14303.5;4889.0;3909.5
"Vaasa";"1996";60605.5;10867.0;8622.5;17663.0;14562.0;4900.5;3990.5
"Vaasa";"1997";60997.5;10795.5;8828.0;17594.0;14791.5;4924.5;4064.0
"Vaasa";"1998";61312.5;10668.5;9134.5;17367.5;15058.5;4942.5;4141.0
"Vaasa";"1999";61453.0;10570.0;9329.5;17070.0;15311.5;4937.5;4234.5
"Vaasa";"2000";61467.0;10512.0;9318.0;16807.0;15526.5;4988.5;4315.0
"Vaasa";"2001";61593.0;10424.0;9371.0;16672.0;15704.5;5005.5;4416.0
"Vaasa";"2002";61664.5;10386.5;9262.5;16636.0;15818.5;5072.0;4489.0
"Vaasa";"2003";61659.0;10418.0;8988.5;16633.0;15872.5;5189.5;4557.5
"Vaasa";"2004";61717.0;10357.0;8894.5;16606.0;15929.0;5272.5;4658.0
"Vaasa";"2005";61809.0;10284.5;8883.0;16572.0;16031.0;5281.0;4757.5
"Vaasa";"2006";62079.0;10272.5;8917.5;16664.5;16019.5;5339.5;4865.5
"Vaasa";"2007";62482.0;10263.5;8969.0;16829.0;16038.0;5401.0;4981.5
"Vaasa";"2008";63012.0;10284.0;9007.5;17027.0;16214.5;5390.5;5088.5
"Vaasa";"2009";63622.0;10332.5;9108.5;17233.5;16330.5;5437.5;5179.5
"Vaasa";"2010";64130.0;10408.5;9226.5;17364.0;16290.0;5572.5;5268.5
"Vaasa";"2011";64759.0;10495.5;9420.5;17499.5;16142.0;5863.5;5338.0
"Vaasa";"2012";65423.5;10562.5;9674.0;17556.5;16077.0;6127.5;5426.0
"Vaasa";"2013";65997.5;10635.0;9777.5;17688.5;16034.0;6321.5;5541.0
"Vaasa";"2014";66643.0;10749.0;9865.5;17928.0;15944.0;6506.0;5650.5
"Vaasa";"2015";67292.0;10847.0;10051.0;18093.0;15825.5;6748.5;5727.0
"Vaasa";"2016";67619.5;10867.0;10105.5;18181.0;15694.5;6916.5;5855.0
"Vaasa";"2017";67506.0;10789.5;9989.0;18205.5;15512.5;7052.0;5957.5
"Vaasa";"2018";67472.0;10638.5;9986.0;18310.5;15265.0;7281.5;5990.5
"Vaasa";"2019";67594.0;10482.5;10101.0;18393.0;15053.5;7469.0;6095.0
"Vaasa";"2020";67593.5;10268.5;10220.0;18357.5;14923.5;7543.5;6280.5
"Vaasa";"2021";67583.0;10046.5;10343.0;18289.0;14885.0;7452.5;6567.0
"Vaasa";"2022";67801.5;9895.5;10548.0;18311.0;14908.0;7321.0;6818.0
"Valkeakoski";"1981";22744.0;4700.0;3429.0;7176.0;4986.0;1737.5;715.5
"Valkeakoski";"1982";22673.0;4609.0;3372.0;7169.5;5006.0;1743.0;773.5
"Valkeakoski";"1983";22616.0;4525.0;3361.0;7107.5;5055.5;1760.0;807.0
"Valkeakoski";"1984";22605.0;4446.5;3376.0;7059.0;5120.0;1751.0;852.5
"Valkeakoski";"1985";22599.0;4370.0;3355.5;7078.5;5125.0;1740.0;930.0
"Valkeakoski";"1986";22512.0;4285.5;3320.0;7008.5;5134.0;1760.0;1004.0
"Valkeakoski";"1987";22362.0;4177.0;3255.0;6926.5;5152.5;1775.5;1075.5
"Valkeakoski";"1988";22262.0;4101.0;3170.5;6903.0;5136.5;1819.0;1132.0
"Valkeakoski";"1989";22142.0;4017.5;3108.5;6837.0;5149.5;1841.5;1188.0
"Valkeakoski";"1990";21883.0;3889.0;3019.0;6682.5;5222.5;1839.5;1230.5
"Valkeakoski";"1991";21662.0;3782.5;2931.0;6462.5;5364.0;1860.0;1262.0
"Valkeakoski";"1992";21513.5;3687.0;2896.0;6223.0;5502.5;1902.0;1303.0
"Valkeakoski";"1993";21372.0;3593.5;2879.0;6004.5;5623.0;1955.5;1316.5
"Valkeakoski";"1994";21283.5;3520.0;2841.0;5816.5;5763.5;2025.5;1317.0
"Valkeakoski";"1995";21209.0;3460.5;2800.0;5641.5;5896.0;2055.5;1355.5
"Valkeakoski";"1996";21068.0;3394.0;2747.5;5490.5;5965.0;2064.0;1407.0
"Valkeakoski";"1997";20876.5;3335.0;2673.0;5318.0;6030.5;2078.0;1442.0
"Valkeakoski";"1998";20758.0;3291.5;2620.0;5182.5;6103.0;2063.0;1498.0
"Valkeakoski";"1999";20678.5;3269.0;2566.0;5078.0;6167.0;2039.0;1559.5
"Valkeakoski";"2000";20559.5;3242.5;2527.5;4967.5;6213.5;2012.0;1596.5
"Valkeakoski";"2001";20458.5;3217.5;2504.0;4884.0;6239.0;2000.5;1613.5
"Valkeakoski";"2002";20421.5;3229.5;2445.5;4844.0;6268.5;1994.5;1639.5
"Valkeakoski";"2003";20446.5;3242.0;2393.5;4877.0;6241.0;2004.5;1688.5
"Valkeakoski";"2004";20473.0;3245.5;2360.0;4906.0;6198.0;2013.0;1750.5
"Valkeakoski";"2005";20440.0;3255.0;2288.5;4894.5;6192.0;2012.0;1798.0
"Valkeakoski";"2006";20401.0;3255.5;2213.5;4874.5;6186.0;2025.0;1846.5
"Valkeakoski";"2007";20394.0;3241.0;2165.0;4845.0;6200.0;2044.0;1899.0
"Valkeakoski";"2008";20468.0;3262.5;2137.5;4859.0;6211.0;2068.0;1930.0
"Valkeakoski";"2009";20586.5;3308.0;2150.0;4867.5;6201.5;2117.5;1942.0
"Valkeakoski";"2010";20737.5;3349.0;2169.5;4890.0;6161.5;2210.5;1957.0
"Valkeakoski";"2011";20933.0;3395.0;2199.5;4946.0;6047.0;2369.5;1976.0
"Valkeakoski";"2012";21097.0;3463.0;2234.0;4947.0;5915.0;2526.5;2011.5
"Valkeakoski";"2013";21150.5;3504.5;2235.5;4886.5;5797.5;2646.0;2080.5
"Valkeakoski";"2014";21145.5;3499.0;2223.0;4833.0;5666.0;2797.5;2127.0
"Valkeakoski";"2015";21247.0;3510.5;2243.0;4830.5;5564.5;2954.0;2144.5
"Valkeakoski";"2016";21339.0;3521.0;2270.0;4811.5;5499.0;3043.5;2194.0
"Valkeakoski";"2017";21241.0;3477.5;2220.5;4754.0;5411.0;3116.5;2261.5
"Valkeakoski";"2018";21136.5;3427.0;2143.5;4697.0;5348.0;3206.0;2315.0
"Valkeakoski";"2019";21054.5;3369.0;2080.0;4639.5;5323.0;3265.0;2378.0
"Valkeakoski";"2020";20868.5;3272.0;2024.0;4557.5;5291.5;3245.5;2478.0
"Valkeakoski";"2021";20730.0;3191.5;1984.0;4486.5;5273.5;3158.5;2636.0
"Valkeakoski";"2022";20699.0;3136.0;1966.5;4471.5;5275.0;3049.5;2800.5
"Vantaa";"1981";133045.0;32037.0;20267.5;52853.0;21046.5;4788.5;2052.5
"Vantaa";"1982";135323.5;31794.0;20861.5;53554.0;22002.0;4871.5;2240.5
"Vantaa";"1983";137904.5;31730.5;21502.0;54223.5;23093.5;4938.5;2416.5
"Vantaa";"1984";140596.5;31823.5;21935.0;54927.5;24366.0;4954.0;2590.5
"Vantaa";"1985";142917.5;31872.5;22176.0;55626.5;25440.0;5019.5;2783.0
"Vantaa";"1986";145134.5;31895.5;22445.5;56033.0;26652.0;5145.5;2963.0
"Vantaa";"1987";147744.0;32114.0;22668.0;56756.5;27846.5;5243.0;3116.0
"Vantaa";"1988";150110.0;32309.0;22637.5;57681.5;28842.0;5365.0;3275.0
"Vantaa";"1989";151709.5;32192.0;22468.0;58041.0;30071.0;5526.5;3411.0
"Vantaa";"1990";153597.5;32130.5;22383.0;58308.5;31544.5;5750.5;3480.5
"Vantaa";"1991";156103.5;32431.5;22259.0;58440.0;33421.5;5999.0;3552.5
"Vantaa";"1992";158243.5;32888.5;21783.5;58122.5;35541.0;6255.0;3653.0
"Vantaa";"1993";160158.0;33447.5;21111.5;57663.5;37629.5;6561.0;3745.0
"Vantaa";"1994";162739.5;34231.5;20802.5;57349.0;39563.5;7010.0;3783.0
"Vantaa";"1995";165428.0;34956.5;20849.5;56965.5;41260.5;7488.0;3908.0
"Vantaa";"1996";167629.0;35431.0;20897.0;56604.5;42654.0;7911.0;4131.5
"Vantaa";"1997";170037.5;35834.5;21245.0;56382.5;43917.0;8370.0;4288.5
"Vantaa";"1998";172578.5;36024.0;21979.5;56219.0;45132.5;8783.0;4440.5
"Vantaa";"1999";175123.0;36099.5;22683.0;56397.5;46167.0;9129.0;4647.0
"Vantaa";"2000";177428.5;36276.5;23047.5;56634.5;47107.5;9460.5;4902.0
"Vantaa";"2001";179163.5;36308.0;23137.5;56634.5;48102.5;9822.5;5158.5
"Vantaa";"2002";180873.0;36304.0;23124.5;56774.5;49015.0;10254.5;5400.5
"Vantaa";"2003";182964.5;36377.5;23109.0;57285.5;49748.5;10789.5;5654.5
"Vantaa";"2004";184734.0;36378.5;23084.0;57600.5;50395.0;11299.5;5976.5
"Vantaa";"2005";186355.0;36242.0;23228.5;57655.0;51137.0;11726.0;6366.5
"Vantaa";"2006";188496.0;36133.0;23689.5;57754.5;51759.5;12355.5;6804.0
"Vantaa";"2007";191116.5;36049.0;24313.5;58093.5;52531.5;12834.5;7294.5
"Vantaa";"2008";193959.5;36020.0;24866.0;58579.5;53461.5;13285.0;7747.5
"Vantaa";"2009";196516.5;36150.0;25216.0;58719.0;54247.0;13998.5;8186.0
"Vantaa";"2010";198845.5;36370.0;25423.5;58789.5;54803.0;14829.5;8630.0
"Vantaa";"2011";201528.0;36750.5;25561.5;59273.5;54917.5;15934.5;9090.5
"Vantaa";"2012";204156.5;37143.5;25644.5;59775.0;54865.0;17114.5;9614.0
"Vantaa";"2013";206705.0;37556.5;25641.0;60215.5;54945.0;18170.0;10177.0
"Vantaa";"2014";209450.5;38024.0;25547.5;60890.0;55161.5;19057.5;10770.0
"Vantaa";"2015";212704.0;38536.0;25539.0;62109.5;55369.0;19837.0;11313.5
"Vantaa";"2016";216973.0;39073.5;25859.0;64027.0;55721.0;20325.5;11967.0
"Vantaa";"2017";221184.0;39463.5;26317.5;65977.0;56054.0;20815.5;12556.5
"Vantaa";"2018";225596.5;39781.5;26892.5;68260.0;56230.5;21366.0;13066.0
"Vantaa";"2019";230970.5;40248.5;27559.0;71056.5;56638.0;21667.0;13801.5
"Vantaa";"2020";235503.0;40639.0;27848.5;73425.5;57194.0;21730.5;14665.5
"Vantaa";"2021";238218.5;40612.0;27890.5;74918.5;57612.5;21470.0;15715.0
"Vantaa";"2022";241012.5;40441.5;28031.0;76501.0;58186.0;21081.0;16772.0
"Varkaus";"1981";26581.0;5220.5;4408.5;7907.0;5868.0;2180.5;996.5
"Varkaus";"1982";26600.0;5142.5;4317.0;8037.5;5870.5;2153.0;1079.5
"Varkaus";"1983";26577.5;5085.0;4192.0;8125.0;5890.0;2145.5;1140.0
"Varkaus";"1984";26578.0;5067.5;4063.0;8179.0;5942.5;2127.0;1199.0
"Varkaus";"1985";26653.5;5048.0;3969.0;8332.5;5942.0;2107.0;1255.0
"Varkaus";"1986";26806.0;5051.0;3915.0;8454.0;5959.5;2111.0;1315.5
"Varkaus";"1987";26771.5;5018.0;3824.0;8454.5;5999.0;2090.0;1386.0
"Varkaus";"1988";26573.5;4947.5;3702.5;8448.0;5972.0;2062.5;1441.0
"Varkaus";"1989";26486.0;4938.0;3537.0;8529.5;5946.0;2047.0;1488.5
"Varkaus";"1990";26449.0;4916.5;3404.5;8575.5;5962.0;2058.5;1532.0
"Varkaus";"1991";26433.5;4879.5;3339.5;8506.5;6046.0;2110.5;1551.5
"Varkaus";"1992";26402.5;4845.5;3272.5;8400.5;6136.5;2197.0;1550.5
"Varkaus";"1993";26320.5;4793.5;3249.0;8213.5;6247.5;2278.0;1539.0
"Varkaus";"1994";26124.0;4738.5;3221.0;7930.0;6354.0;2359.0;1521.5
"Varkaus";"1995";25951.5;4679.5;3171.0;7667.0;6456.5;2431.5;1546.0
"Varkaus";"1996";25885.0;4611.0;3174.0;7462.5;6562.0;2480.0;1595.5
"Varkaus";"1997";25729.5;4520.0;3170.5;7219.5;6678.5;2525.5;1615.5
"Varkaus";"1998";25489.5;4420.5;3132.0;6971.0;6804.5;2532.5;1629.0
"Varkaus";"1999";25230.5;4335.0;3083.5;6701.0;6906.0;2557.5;1647.5
"Varkaus";"2000";24995.5;4256.5;3027.5;6433.0;7008.5;2599.0;1671.0
"Varkaus";"2001";24810.5;4190.0;2968.0;6253.5;7101.5;2572.0;1725.5
"Varkaus";"2002";24638.5;4132.0;2897.5;6105.0;7188.5;2514.5;1801.0
"Varkaus";"2003";24456.0;4020.0;2862.5;5965.0;7235.0;2481.5;1892.0
"Varkaus";"2004";24317.5;3909.5;2870.5;5811.5;7258.5;2473.5;1994.0
"Varkaus";"2005";24107.5;3820.0;2825.0;5598.5;7328.0;2452.0;2084.0
"Varkaus";"2006";23794.5;3683.0;2763.0;5387.5;7331.0;2454.5;2175.5
"Varkaus";"2007";23524.0;3572.5;2704.5;5217.5;7335.0;2455.5;2239.0
"Varkaus";"2008";23293.5;3481.0;2642.5;5053.5;7392.0;2457.5;2267.0
"Varkaus";"2009";23058.5;3369.0;2629.0;4886.0;7407.5;2455.0;2312.0
"Varkaus";"2010";22856.0;3276.0;2613.0;4722.5;7400.5;2462.5;2381.5
"Varkaus";"2011";22691.5;3176.0;2585.0;4572.5;7348.0;2572.0;2438.0
"Varkaus";"2012";22473.0;3077.0;2571.5;4423.5;7244.0;2692.5;2464.5
"Varkaus";"2013";22223.5;3008.5;2506.5;4321.5;7071.0;2806.5;2509.5
"Varkaus";"2014";21983.5;2937.0;2411.0;4267.0;6870.0;2937.0;2561.5
"Varkaus";"2015";21749.0;2858.5;2330.0;4189.0;6722.0;3071.5;2578.0
"Varkaus";"2016";21553.0;2783.0;2248.5;4149.5;6590.0;3152.0;2630.0
"Varkaus";"2017";21311.5;2703.5;2138.0;4141.5;6396.5;3245.5;2686.5
"Varkaus";"2018";20992.0;2620.5;1990.5;4094.0;6201.5;3371.5;2714.0
"Varkaus";"2019";20647.5;2538.5;1865.5;4022.0;5998.5;3494.5;2728.5
"Varkaus";"2020";20372.0;2464.0;1799.0;3938.0;5813.0;3577.5;2780.5
"Varkaus";"2021";20125.5;2388.0;1735.0;3844.0;5696.0;3593.0;2869.5
"Varkaus";"2022";19866.0;2307.5;1683.0;3767.0;5555.5;3612.5;2940.5
"Vehmaa";"1981";2935.0;482.0;419.5;694.5;744.5;345.5;249.0
"Vehmaa";"1982";2899.5;475.5;402.5;702.0;723.0;338.0;258.5
"Vehmaa";"1983";2863.0;457.5;400.5;699.5;712.5;332.0;261.0
"Vehmaa";"1984";2843.0;440.5;402.0;702.5;717.0;319.0;262.0
"Vehmaa";"1985";2842.0;443.5;398.5;714.5;709.5;313.5;262.5
"Vehmaa";"1986";2837.0;448.5;396.5;718.5;695.5;313.0;265.0
"Vehmaa";"1987";2819.0;457.5;383.0;719.0;686.5;304.0;269.0
"Vehmaa";"1988";2820.0;474.5;369.0;737.0;673.0;294.0;272.5
"Vehmaa";"1989";2813.0;485.5;347.0;759.5;657.5;291.5;272.0
"Vehmaa";"1990";2785.5;488.0;317.0;761.5;656.0;291.5;271.5
"Vehmaa";"1991";2796.0;498.5;310.0;752.0;671.0;287.0;277.5
"Vehmaa";"1992";2791.0;506.0;309.5;734.5;677.5;283.5;280.0
"Vehmaa";"1993";2741.0;495.0;299.5;710.5;675.0;282.0;279.0
"Vehmaa";"1994";2687.5;487.0;284.0;683.0;674.5;283.5;275.5
"Vehmaa";"1995";2647.0;488.5;267.0;659.5;677.0;283.5;271.5
"Vehmaa";"1996";2625.0;493.0;250.5;647.0;676.5;285.0;273.0
"Vehmaa";"1997";2586.0;480.0;240.0;625.0;670.0;291.5;279.5
"Vehmaa";"1998";2570.0;458.5;251.5;611.5;672.5;292.5;283.5
"Vehmaa";"1999";2549.5;444.5;249.5;608.0;687.0;282.0;278.5
"Vehmaa";"2000";2527.0;445.5;243.5;596.5;703.5;270.0;268.0
"Vehmaa";"2001";2524.0;451.0;251.5;570.0;722.5;267.0;262.0
"Vehmaa";"2002";2500.0;447.5;241.5;548.0;740.5;262.0;260.5
"Vehmaa";"2003";2480.5;438.5;236.0;541.0;747.0;260.5;257.5
"Vehmaa";"2004";2459.0;420.0;241.0;526.5;751.5;262.0;258.0
"Vehmaa";"2005";2456.0;410.5;236.5;519.0;769.0;257.5;263.5
"Vehmaa";"2006";2466.0;409.0;234.0;523.5;776.0;253.5;270.0
"Vehmaa";"2007";2458.0;406.5;233.5;519.0;774.5;249.0;275.5
"Vehmaa";"2008";2446.5;403.0;227.5;510.0;782.5;239.5;284.0
"Vehmaa";"2009";2422.5;393.5;236.0;487.5;783.5;239.5;282.5
"Vehmaa";"2010";2389.0;375.0;247.0;463.5;775.5;254.5;273.5
"Vehmaa";"2011";2365.5;355.5;245.0;458.5;763.5;274.0;269.0
"Vehmaa";"2012";2338.5;344.5;235.5;454.5;747.5;293.0;263.5
"Vehmaa";"2013";2327.0;340.0;225.0;446.5;743.0;304.0;268.5
"Vehmaa";"2014";2334.5;337.0;221.0;444.5;730.0;317.5;284.5
"Vehmaa";"2015";2307.5;323.0;217.5;438.0;709.5;331.0;288.5
"Vehmaa";"2016";2276.5;317.5;210.5;427.5;697.5;336.0;287.5
"Vehmaa";"2017";2296.5;317.5;210.0;448.5;686.5;337.5;296.5
"Vehmaa";"2018";2300.5;315.5;207.0;469.0;670.0;345.0;294.0
"Vehmaa";"2019";2289.0;326.0;201.0;468.0;650.5;355.5;288.0
"Vehmaa";"2020";2292.5;331.5;189.5;481.5;634.0;360.5;295.5
"Vehmaa";"2021";2281.5;331.5;173.0;491.0;614.5;366.0;305.5
"Vehmaa";"2022";2249.5;320.5;169.5;475.0;609.0;367.0;308.5
"Vesanto";"1981";3555.5;580.5;582.0;827.5;967.0;371.0;227.5
"Vesanto";"1982";3529.5;561.5;571.0;823.5;968.0;367.5;238.0
"Vesanto";"1983";3493.5;538.5;555.5;820.5;956.5;369.0;253.5
"Vesanto";"1984";3453.0;522.5;527.5;828.5;946.0;361.5;267.0
"Vesanto";"1985";3412.5;506.0;502.5;839.5;921.5;371.5;271.5
"Vesanto";"1986";3368.0;498.5;483.0;834.0;898.5;383.0;271.0
"Vesanto";"1987";3339.0;505.0;463.0;841.0;875.0;383.0;272.0
"Vesanto";"1988";3307.5;505.5;442.5;853.0;846.5;383.5;276.5
"Vesanto";"1989";3257.5;499.5;408.0;847.0;835.5;388.0;279.5
"Vesanto";"1990";3236.5;503.5;376.0;848.5;831.5;394.0;283.0
"Vesanto";"1991";3247.5;517.5;362.0;853.0;828.5;406.0;280.5
"Vesanto";"1992";3237.0;520.5;351.0;839.5;834.5;416.0;275.5
"Vesanto";"1993";3199.5;509.0;346.5;819.5;834.5;413.5;276.5
"Vesanto";"1994";3163.0;502.5;337.5;796.0;835.5;408.5;283.0
"Vesanto";"1995";3116.5;502.0;316.5;762.0;838.5;401.5;296.0
"Vesanto";"1996";3048.5;492.0;294.0;728.0;828.5;395.5;310.5
"Vesanto";"1997";3008.0;486.5;277.5;694.5;832.5;392.0;325.0
"Vesanto";"1998";2976.5;479.5;272.5;662.0;846.5;385.5;330.5
"Vesanto";"1999";2908.5;451.5;272.5;625.5;847.5;379.0;332.5
"Vesanto";"2000";2838.5;429.0;277.0;583.5;834.0;379.0;336.0
"Vesanto";"2001";2782.0;409.5;279.0;556.0;813.5;381.0;343.0
"Vesanto";"2002";2724.5;384.0;276.5;536.0;804.5;372.0;351.5
"Vesanto";"2003";2686.0;369.5;273.5;514.0;806.5;364.5;358.0
"Vesanto";"2004";2682.0;370.0;270.0;496.5;817.5;365.5;362.5
"Vesanto";"2005";2636.0;359.0;258.0;471.5;829.5;354.0;364.0
"Vesanto";"2006";2565.5;335.0;248.5;439.0;830.5;344.5;368.0
"Vesanto";"2007";2512.5;321.0;233.0;418.0;827.0;346.0;367.5
"Vesanto";"2008";2457.0;310.5;208.0;403.0;824.5;340.5;370.5
"Vesanto";"2009";2424.5;298.0;199.0;389.0;823.0;333.5;382.0
"Vesanto";"2010";2419.0;288.0;203.5;378.5;820.0;331.5;397.5
"Vesanto";"2011";2408.0;283.0;205.0;363.5;813.0;338.0;405.5
"Vesanto";"2012";2359.0;272.5;192.5;347.5;793.5;354.5;398.5
"Vesanto";"2013";2308.0;260.5;181.5;338.5;761.5;368.0;398.0
"Vesanto";"2014";2266.0;253.0;175.5;328.5;727.5;383.0;398.5
"Vesanto";"2015";2217.5;244.5;162.5;316.0;697.5;409.0;388.0
"Vesanto";"2016";2169.5;238.0;149.0;301.0;677.0;419.5;385.0
"Vesanto";"2017";2121.0;227.0;147.0;282.0;657.0;424.5;383.5
"Vesanto";"2018";2076.0;211.0;145.5;266.5;634.0;440.5;378.5
"Vesanto";"2019";2036.0;196.5;140.0;257.0;613.5;451.0;378.0
"Vesanto";"2020";1993.0;183.5;132.0;255.5;588.0;453.5;380.5
"Vesanto";"2021";1956.5;177.0;129.0;257.5;562.0;441.0;390.0
"Vesanto";"2022";1917.5;166.0;132.0;258.0;537.5;421.5;402.5
"Vesilahti";"1981";3059.5;548.0;433.0;728.0;780.5;349.5;220.5
"Vesilahti";"1982";3035.5;544.5;416.5;728.0;787.0;335.5;224.0
"Vesilahti";"1983";3026.5;543.0;406.0;740.5;786.5;329.5;221.0
"Vesilahti";"1984";3015.5;537.5;400.5;757.5;778.5;319.0;222.5
"Vesilahti";"1985";3008.5;528.5;402.0;767.5;772.0;307.0;231.5
"Vesilahti";"1986";3022.0;528.5;404.0;784.5;757.0;305.5;242.5
"Vesilahti";"1987";3028.0;533.5;398.5;803.5;734.0;306.0;252.5
"Vesilahti";"1988";3016.5;532.0;392.0;814.5;723.0;304.5;250.5
"Vesilahti";"1989";3035.0;539.5;385.5;836.5;727.5;299.5;246.5
"Vesilahti";"1990";3076.0;561.5;384.5;858.5;725.5;297.5;248.5
"Vesilahti";"1991";3126.0;587.0;384.5;884.5;725.5;297.0;247.5
"Vesilahti";"1992";3193.0;615.0;384.5;914.0;742.5;301.0;236.0
"Vesilahti";"1993";3245.0;641.0;388.0;907.5;773.0;310.5;225.0
"Vesilahti";"1994";3252.5;652.0;370.5;896.0;794.0;324.5;215.5
"Vesilahti";"1995";3240.5;655.5;351.0;886.0;802.0;337.0;209.0
